model,threshold,accuracy,precision,recall,f1,f2,mcc,auc_roc,auc_pr,TP,FP,TN,FN,run_id,smote_strategy,xgb_learning_rate,rf_n_estimators,rf_max_depth,ada_n_estimators,rus_n_estimators
AdaBoost,0.3,0.9181184668989547,0.9598130841121495,0.9526901669758813,0.9562383612662942,0.9541062801932367,0.32177720798396325,0.7057050092764379,0.9646816323250359,1027,43,27,51,run149_strategy=0.3_threshold=0.3_estima,0.3,0.1,100,15,200,200
RUSBoost,0.3,0.9303135888501742,0.9503610108303249,0.9768089053803339,0.9634034766697164,0.9714022140221402,0.24934862866834048,0.685164325470448,0.9623796729759913,1053,55,15,25,run149_strategy=0.3_threshold=0.3_estima,0.3,0.1,100,15,200,200
Baseline_Majority,0.3,0.9390243902439024,0.9390243902439024,1.0,0.9685534591194969,0.9871794871794872,0.0,0.5,0.9390243902439024,1078,70,0,0,run150_strategy=0.3_threshold=0.3_estima,0.3,0.1,300,5,100,200
Baseline_PriorRate,0.3,0.9390243902439024,0.9390243902439024,1.0,0.9685534591194969,0.9871794871794872,0.0,0.5,0.9390243902439024,1078,70,0,0,run150_strategy=0.3_threshold=0.3_estima,0.3,0.1,300,5,100,200
RandomForest,0.3,0.9372822299651568,0.9427816901408451,0.9935064935064936,0.967479674796748,0.9829295154185022,0.15277696943616262,0.7413199045852107,0.9662681700404887,1071,65,5,7,run150_strategy=0.3_threshold=0.3_estima,0.3,0.1,300,5,100,200
XGBoost,0.3,0.9398954703832753,0.9476486246672582,0.9907235621521335,0.9687074829931973,0.9817981246552675,0.26403186978603144,0.6347866419294992,0.955273469923967,1068,59,11,10,run150_strategy=0.3_threshold=0.3_estima,0.3,0.1,300,5,100,200
AdaBoost,0.3,0.9181184668989547,0.9598130841121495,0.9526901669758813,0.9562383612662942,0.9541062801932367,0.32177720798396325,0.7057050092764379,0.9646816323250359,1027,43,27,51,run150_strategy=0.3_threshold=0.3_estima,0.3,0.1,300,5,100,200
RUSBoost,0.3,0.9303135888501742,0.9503610108303249,0.9768089053803339,0.9634034766697164,0.9714022140221402,0.24934862866834048,0.685164325470448,0.9623796729759913,1053,55,15,25,run150_strategy=0.3_threshold=0.3_estima,0.3,0.1,300,5,100,200
Baseline_Majority,0.3,0.9390243902439024,0.9390243902439024,1.0,0.9685534591194969,0.9871794871794872,0.0,0.5,0.9390243902439024,1078,70,0,0,run151_strategy=0.3_threshold=0.3_estima,0.3,0.1,300,5,200,200
Baseline_PriorRate,0.3,0.9390243902439024,0.9390243902439024,1.0,0.9685534591194969,0.9871794871794872,0.0,0.5,0.9390243902439024,1078,70,0,0,run151_strategy=0.3_threshold=0.3_estima,0.3,0.1,300,5,200,200
RandomForest,0.3,0.9372822299651568,0.9427816901408451,0.9935064935064936,0.967479674796748,0.9829295154185022,0.15277696943616262,0.7413199045852107,0.9662681700404887,1071,65,5,7,run151_strategy=0.3_threshold=0.3_estima,0.3,0.1,300,5,200,200
XGBoost,0.3,0.9398954703832753,0.9476486246672582,0.9907235621521335,0.9687074829931973,0.9817981246552675,0.26403186978603144,0.6347866419294992,0.955273469923967,1068,59,11,10,run151_strategy=0.3_threshold=0.3_estima,0.3,0.1,300,5,200,200
AdaBoost,0.3,0.9181184668989547,0.9598130841121495,0.9526901669758813,0.9562383612662942,0.9541062801932367,0.32177720798396325,0.7057050092764379,0.9646816323250359,1027,43,27,51,run151_strategy=0.3_threshold=0.3_estima,0.3,0.1,300,5,200,200
RUSBoost,0.3,0.9303135888501742,0.9503610108303249,0.9768089053803339,0.9634034766697164,0.9714022140221402,0.24934862866834048,0.685164325470448,0.9623796729759913,1053,55,15,25,run151_strategy=0.3_threshold=0.3_estima,0.3,0.1,300,5,200,200
Baseline_Majority,0.3,0.9390243902439024,0.9390243902439024,1.0,0.9685534591194969,0.9871794871794872,0.0,0.5,0.9390243902439024,1078,70,0,0,run152_strategy=0.3_threshold=0.3_estima,0.3,0.1,300,10,100,200
Baseline_PriorRate,0.3,0.9390243902439024,0.9390243902439024,1.0,0.9685534591194969,0.9871794871794872,0.0,0.5,0.9390243902439024,1078,70,0,0,run152_strategy=0.3_threshold=0.3_estima,0.3,0.1,300,10,100,200
RandomForest,0.3,0.9372822299651568,0.9389179755671903,0.9981447124304267,0.9676258992805755,0.9857090509344082,-0.01064540843061287,0.7063344818446858,0.9634528031144316,1076,70,0,2,run152_strategy=0.3_threshold=0.3_estima,0.3,0.1,300,10,100,200
XGBoost,0.3,0.9398954703832753,0.9476486246672582,0.9907235621521335,0.9687074829931973,0.9817981246552675,0.26403186978603144,0.6347866419294992,0.955273469923967,1068,59,11,10,run152_strategy=0.3_threshold=0.3_estima,0.3,0.1,300,10,100,200
AdaBoost,0.3,0.9181184668989547,0.9598130841121495,0.9526901669758813,0.9562383612662942,0.9541062801932367,0.32177720798396325,0.7057050092764379,0.9646816323250359,1027,43,27,51,run152_strategy=0.3_threshold=0.3_estima,0.3,0.1,300,10,100,200
RUSBoost,0.3,0.9303135888501742,0.9503610108303249,0.9768089053803339,0.9634034766697164,0.9714022140221402,0.24934862866834048,0.685164325470448,0.9623796729759913,1053,55,15,25,run152_strategy=0.3_threshold=0.3_estima,0.3,0.1,300,10,100,200
Baseline_Majority,0.3,0.9390243902439024,0.9390243902439024,1.0,0.9685534591194969,0.9871794871794872,0.0,0.5,0.9390243902439024,1078,70,0,0,run153_strategy=0.3_threshold=0.3_estima,0.3,0.1,300,10,200,200
Baseline_PriorRate,0.3,0.9390243902439024,0.9390243902439024,1.0,0.9685534591194969,0.9871794871794872,0.0,0.5,0.9390243902439024,1078,70,0,0,run153_strategy=0.3_threshold=0.3_estima,0.3,0.1,300,10,200,200
RandomForest,0.3,0.9372822299651568,0.9389179755671903,0.9981447124304267,0.9676258992805755,0.9857090509344082,-0.01064540843061287,0.7063344818446858,0.9634528031144316,1076,70,0,2,run153_strategy=0.3_threshold=0.3_estima,0.3,0.1,300,10,200,200
XGBoost,0.3,0.9398954703832753,0.9476486246672582,0.9907235621521335,0.9687074829931973,0.9817981246552675,0.26403186978603144,0.6347866419294992,0.955273469923967,1068,59,11,10,run153_strategy=0.3_threshold=0.3_estima,0.3,0.1,300,10,200,200
AdaBoost,0.3,0.9181184668989547,0.9598130841121495,0.9526901669758813,0.9562383612662942,0.9541062801932367,0.32177720798396325,0.7057050092764379,0.9646816323250359,1027,43,27,51,run153_strategy=0.3_threshold=0.3_estima,0.3,0.1,300,10,200,200
RUSBoost,0.3,0.9303135888501742,0.9503610108303249,0.9768089053803339,0.9634034766697164,0.9714022140221402,0.24934862866834048,0.685164325470448,0.9623796729759913,1053,55,15,25,run153_strategy=0.3_threshold=0.3_estima,0.3,0.1,300,10,200,200
Baseline_Majority,0.3,0.9390243902439024,0.9390243902439024,1.0,0.9685534591194969,0.9871794871794872,0.0,0.5,0.9390243902439024,1078,70,0,0,run154_strategy=0.3_threshold=0.3_estima,0.3,0.1,300,15,100,200
Baseline_PriorRate,0.3,0.9390243902439024,0.9390243902439024,1.0,0.9685534591194969,0.9871794871794872,0.0,0.5,0.9390243902439024,1078,70,0,0,run154_strategy=0.3_threshold=0.3_estima,0.3,0.1,300,15,100,200
RandomForest,0.3,0.9381533101045296,0.9389712292938099,0.9990723562152134,0.9680898876404495,0.9864444037369482,-0.007524158413986663,0.692201166180758,0.9611873219358413,1077,70,0,1,run154_strategy=0.3_threshold=0.3_estima,0.3,0.1,300,15,100,200
XGBoost,0.3,0.9398954703832753,0.9476486246672582,0.9907235621521335,0.9687074829931973,0.9817981246552675,0.26403186978603144,0.6347866419294992,0.955273469923967,1068,59,11,10,run154_strategy=0.3_threshold=0.3_estima,0.3,0.1,300,15,100,200
AdaBoost,0.3,0.9181184668989547,0.9598130841121495,0.9526901669758813,0.9562383612662942,0.9541062801932367,0.32177720798396325,0.7057050092764379,0.9646816323250359,1027,43,27,51,run154_strategy=0.3_threshold=0.3_estima,0.3,0.1,300,15,100,200
RUSBoost,0.3,0.9303135888501742,0.9503610108303249,0.9768089053803339,0.9634034766697164,0.9714022140221402,0.24934862866834048,0.685164325470448,0.9623796729759913,1053,55,15,25,run154_strategy=0.3_threshold=0.3_estima,0.3,0.1,300,15,100,200
Baseline_Majority,0.3,0.9390243902439024,0.9390243902439024,1.0,0.9685534591194969,0.9871794871794872,0.0,0.5,0.9390243902439024,1078,70,0,0,run155_strategy=0.3_threshold=0.3_estima,0.3,0.1,300,15,200,200
Baseline_PriorRate,0.3,0.9390243902439024,0.9390243902439024,1.0,0.9685534591194969,0.9871794871794872,0.0,0.5,0.9390243902439024,1078,70,0,0,run155_strategy=0.3_threshold=0.3_estima,0.3,0.1,300,15,200,200
RandomForest,0.3,0.9381533101045296,0.9389712292938099,0.9990723562152134,0.9680898876404495,0.9864444037369482,-0.007524158413986663,0.692201166180758,0.9611873219358413,1077,70,0,1,run155_strategy=0.3_threshold=0.3_estima,0.3,0.1,300,15,200,200
XGBoost,0.3,0.9398954703832753,0.9476486246672582,0.9907235621521335,0.9687074829931973,0.9817981246552675,0.26403186978603144,0.6347866419294992,0.955273469923967,1068,59,11,10,run155_strategy=0.3_threshold=0.3_estima,0.3,0.1,300,15,200,200
AdaBoost,0.3,0.9181184668989547,0.9598130841121495,0.9526901669758813,0.9562383612662942,0.9541062801932367,0.32177720798396325,0.7057050092764379,0.9646816323250359,1027,43,27,51,run155_strategy=0.3_threshold=0.3_estima,0.3,0.1,300,15,200,200
RUSBoost,0.3,0.9303135888501742,0.9503610108303249,0.9768089053803339,0.9634034766697164,0.9714022140221402,0.24934862866834048,0.685164325470448,0.9623796729759913,1053,55,15,25,run155_strategy=0.3_threshold=0.3_estima,0.3,0.1,300,15,200,200
Baseline_Majority,0.3,0.9390243902439024,0.9390243902439024,1.0,0.9685534591194969,0.9871794871794872,0.0,0.5,0.9390243902439024,1078,70,0,0,run156_strategy=0.3_threshold=0.3_estima,0.3,0.1,500,5,100,200
Baseline_PriorRate,0.3,0.9390243902439024,0.9390243902439024,1.0,0.9685534591194969,0.9871794871794872,0.0,0.5,0.9390243902439024,1078,70,0,0,run156_strategy=0.3_threshold=0.3_estima,0.3,0.1,500,5,100,200
RandomForest,0.3,0.9337979094076655,0.9425795053003534,0.9897959183673469,0.9656108597285068,0.9799779573842763,0.12496844629509239,0.739835674529552,0.9662620196091106,1067,65,5,11,run156_strategy=0.3_threshold=0.3_estima,0.3,0.1,500,5,100,200
XGBoost,0.3,0.9398954703832753,0.9476486246672582,0.9907235621521335,0.9687074829931973,0.9817981246552675,0.26403186978603144,0.6347866419294992,0.955273469923967,1068,59,11,10,run156_strategy=0.3_threshold=0.3_estima,0.3,0.1,500,5,100,200
AdaBoost,0.3,0.9181184668989547,0.9598130841121495,0.9526901669758813,0.9562383612662942,0.9541062801932367,0.32177720798396325,0.7057050092764379,0.9646816323250359,1027,43,27,51,run156_strategy=0.3_threshold=0.3_estima,0.3,0.1,500,5,100,200
RUSBoost,0.3,0.9303135888501742,0.9503610108303249,0.9768089053803339,0.9634034766697164,0.9714022140221402,0.24934862866834048,0.685164325470448,0.9623796729759913,1053,55,15,25,run156_strategy=0.3_threshold=0.3_estima,0.3,0.1,500,5,100,200
Baseline_Majority,0.3,0.9390243902439024,0.9390243902439024,1.0,0.9685534591194969,0.9871794871794872,0.0,0.5,0.9390243902439024,1078,70,0,0,run157_strategy=0.3_threshold=0.3_estima,0.3,0.1,500,5,200,200
Baseline_PriorRate,0.3,0.9390243902439024,0.9390243902439024,1.0,0.9685534591194969,0.9871794871794872,0.0,0.5,0.9390243902439024,1078,70,0,0,run157_strategy=0.3_threshold=0.3_estima,0.3,0.1,500,5,200,200
RandomForest,0.3,0.9337979094076655,0.9425795053003534,0.9897959183673469,0.9656108597285068,0.9799779573842763,0.12496844629509239,0.739835674529552,0.9662620196091106,1067,65,5,11,run157_strategy=0.3_threshold=0.3_estima,0.3,0.1,500,5,200,200
XGBoost,0.3,0.9398954703832753,0.9476486246672582,0.9907235621521335,0.9687074829931973,0.9817981246552675,0.26403186978603144,0.6347866419294992,0.955273469923967,1068,59,11,10,run157_strategy=0.3_threshold=0.3_estima,0.3,0.1,500,5,200,200
AdaBoost,0.3,0.9181184668989547,0.9598130841121495,0.9526901669758813,0.9562383612662942,0.9541062801932367,0.32177720798396325,0.7057050092764379,0.9646816323250359,1027,43,27,51,run157_strategy=0.3_threshold=0.3_estima,0.3,0.1,500,5,200,200
RUSBoost,0.3,0.9303135888501742,0.9503610108303249,0.9768089053803339,0.9634034766697164,0.9714022140221402,0.24934862866834048,0.685164325470448,0.9623796729759913,1053,55,15,25,run157_strategy=0.3_threshold=0.3_estima,0.3,0.1,500,5,200,200
Baseline_Majority,0.3,0.9390243902439024,0.9390243902439024,1.0,0.9685534591194969,0.9871794871794872,0.0,0.5,0.9390243902439024,1078,70,0,0,run158_strategy=0.3_threshold=0.3_estima,0.3,0.1,500,10,100,200
Baseline_PriorRate,0.3,0.9390243902439024,0.9390243902439024,1.0,0.9685534591194969,0.9871794871794872,0.0,0.5,0.9390243902439024,1078,70,0,0,run158_strategy=0.3_threshold=0.3_estima,0.3,0.1,500,10,100,200
RandomForest,0.3,0.9381533101045296,0.9397379912663756,0.9981447124304267,0.9680611785874944,0.9858896829759941,0.058261420242869406,0.7009011396766498,0.9625642680949325,1076,69,1,2,run158_strategy=0.3_threshold=0.3_estima,0.3,0.1,500,10,100,200
XGBoost,0.3,0.9398954703832753,0.9476486246672582,0.9907235621521335,0.9687074829931973,0.9817981246552675,0.26403186978603144,0.6347866419294992,0.955273469923967,1068,59,11,10,run158_strategy=0.3_threshold=0.3_estima,0.3,0.1,500,10,100,200
AdaBoost,0.3,0.9181184668989547,0.9598130841121495,0.9526901669758813,0.9562383612662942,0.9541062801932367,0.32177720798396325,0.7057050092764379,0.9646816323250359,1027,43,27,51,run158_strategy=0.3_threshold=0.3_estima,0.3,0.1,500,10,100,200
RUSBoost,0.3,0.9303135888501742,0.9503610108303249,0.9768089053803339,0.9634034766697164,0.9714022140221402,0.24934862866834048,0.685164325470448,0.9623796729759913,1053,55,15,25,run158_strategy=0.3_threshold=0.3_estima,0.3,0.1,500,10,100,200
Baseline_Majority,0.3,0.9390243902439024,0.9390243902439024,1.0,0.9685534591194969,0.9871794871794872,0.0,0.5,0.9390243902439024,1078,70,0,0,run159_strategy=0.3_threshold=0.3_estima,0.3,0.1,500,10,200,200
Baseline_PriorRate,0.3,0.9390243902439024,0.9390243902439024,1.0,0.9685534591194969,0.9871794871794872,0.0,0.5,0.9390243902439024,1078,70,0,0,run159_strategy=0.3_threshold=0.3_estima,0.3,0.1,500,10,200,200
RandomForest,0.3,0.9381533101045296,0.9397379912663756,0.9981447124304267,0.9680611785874944,0.9858896829759941,0.058261420242869406,0.7009011396766498,0.9625642680949325,1076,69,1,2,run159_strategy=0.3_threshold=0.3_estima,0.3,0.1,500,10,200,200
XGBoost,0.3,0.9398954703832753,0.9476486246672582,0.9907235621521335,0.9687074829931973,0.9817981246552675,0.26403186978603144,0.6347866419294992,0.955273469923967,1068,59,11,10,run159_strategy=0.3_threshold=0.3_estima,0.3,0.1,500,10,200,200
AdaBoost,0.3,0.9181184668989547,0.9598130841121495,0.9526901669758813,0.9562383612662942,0.9541062801932367,0.32177720798396325,0.7057050092764379,0.9646816323250359,1027,43,27,51,run159_strategy=0.3_threshold=0.3_estima,0.3,0.1,500,10,200,200
RUSBoost,0.3,0.9303135888501742,0.9503610108303249,0.9768089053803339,0.9634034766697164,0.9714022140221402,0.24934862866834048,0.685164325470448,0.9623796729759913,1053,55,15,25,run159_strategy=0.3_threshold=0.3_estima,0.3,0.1,500,10,200,200
Baseline_Majority,0.3,0.9390243902439024,0.9390243902439024,1.0,0.9685534591194969,0.9871794871794872,0.0,0.5,0.9390243902439024,1078,70,0,0,run160_strategy=0.3_threshold=0.3_estima,0.3,0.1,500,15,100,200
Baseline_PriorRate,0.3,0.9390243902439024,0.9390243902439024,1.0,0.9685534591194969,0.9871794871794872,0.0,0.5,0.9390243902439024,1078,70,0,0,run160_strategy=0.3_threshold=0.3_estima,0.3,0.1,500,15,100,200
RandomForest,0.3,0.9381533101045296,0.9389712292938099,0.9990723562152134,0.9680898876404495,0.9864444037369482,-0.007524158413986663,0.6812947256824807,0.9607469996938577,1077,70,0,1,run160_strategy=0.3_threshold=0.3_estima,0.3,0.1,500,15,100,200
XGBoost,0.3,0.9398954703832753,0.9476486246672582,0.9907235621521335,0.9687074829931973,0.9817981246552675,0.26403186978603144,0.6347866419294992,0.955273469923967,1068,59,11,10,run160_strategy=0.3_threshold=0.3_estima,0.3,0.1,500,15,100,200
AdaBoost,0.3,0.9181184668989547,0.9598130841121495,0.9526901669758813,0.9562383612662942,0.9541062801932367,0.32177720798396325,0.7057050092764379,0.9646816323250359,1027,43,27,51,run160_strategy=0.3_threshold=0.3_estima,0.3,0.1,500,15,100,200
RUSBoost,0.3,0.9303135888501742,0.9503610108303249,0.9768089053803339,0.9634034766697164,0.9714022140221402,0.24934862866834048,0.685164325470448,0.9623796729759913,1053,55,15,25,run160_strategy=0.3_threshold=0.3_estima,0.3,0.1,500,15,100,200
Baseline_Majority,0.3,0.9390243902439024,0.9390243902439024,1.0,0.9685534591194969,0.9871794871794872,0.0,0.5,0.9390243902439024,1078,70,0,0,run161_strategy=0.3_threshold=0.3_estima,0.3,0.1,500,15,200,200
Baseline_PriorRate,0.3,0.9390243902439024,0.9390243902439024,1.0,0.9685534591194969,0.9871794871794872,0.0,0.5,0.9390243902439024,1078,70,0,0,run161_strategy=0.3_threshold=0.3_estima,0.3,0.1,500,15,200,200
RandomForest,0.3,0.9381533101045296,0.9389712292938099,0.9990723562152134,0.9680898876404495,0.9864444037369482,-0.007524158413986663,0.6812947256824807,0.9607469996938577,1077,70,0,1,run161_strategy=0.3_threshold=0.3_estima,0.3,0.1,500,15,200,200
XGBoost,0.3,0.9398954703832753,0.9476486246672582,0.9907235621521335,0.9687074829931973,0.9817981246552675,0.26403186978603144,0.6347866419294992,0.955273469923967,1068,59,11,10,run161_strategy=0.3_threshold=0.3_estima,0.3,0.1,500,15,200,200
AdaBoost,0.3,0.9181184668989547,0.9598130841121495,0.9526901669758813,0.9562383612662942,0.9541062801932367,0.32177720798396325,0.7057050092764379,0.9646816323250359,1027,43,27,51,run161_strategy=0.3_threshold=0.3_estima,0.3,0.1,500,15,200,200
RUSBoost,0.3,0.9303135888501742,0.9503610108303249,0.9768089053803339,0.9634034766697164,0.9714022140221402,0.24934862866834048,0.685164325470448,0.9623796729759913,1053,55,15,25,run161_strategy=0.3_threshold=0.3_estima,0.3,0.1,500,15,200,200
Baseline_Majority,0.5,0.9390243902439024,0.9390243902439024,1.0,0.9685534591194969,0.9871794871794872,0.0,0.5,0.9390243902439024,1078,70,0,0,run162_strategy=0.3_threshold=0.5_estima,0.3,0.01,100,5,100,200
Baseline_PriorRate,0.5,0.8501742160278746,0.9364161849710982,0.9016697588126159,0.9187145557655955,0.908411214953271,-0.03348324883351259,0.5,0.9390243902439024,972,66,4,106,run162_strategy=0.3_threshold=0.5_estima,0.3,0.01,100,5,100,200
RandomForest,0.5,0.9259581881533101,0.9567617295308187,0.9647495361781077,0.9607390300230947,0.9631413224671236,0.3129117097899513,0.7380665253114234,0.9664468523952747,1040,47,23,38,run162_strategy=0.3_threshold=0.5_estima,0.3,0.01,100,5,100,200
XGBoost,0.5,0.7813588850174216,0.9589345172031076,0.8014842300556586,0.8731682668014149,0.8286974870516017,0.15891739442865518,0.6745428041346408,0.9579695232775587,864,37,33,214,run162_strategy=0.3_threshold=0.5_estima,0.3,0.01,100,5,100,200
AdaBoost,0.5,0.8937282229965157,0.9596153846153846,0.9257884972170687,0.9423984891406988,0.9323617339312407,0.2670334085968295,0.7057050092764379,0.9646816323250359,998,42,28,80,run162_strategy=0.3_threshold=0.5_estima,0.3,0.01,100,5,100,200
RUSBoost,0.5,0.8858885017421603,0.957487922705314,0.9192949907235621,0.9380028395646001,0.9266878623527212,0.23352277083457149,0.685164325470448,0.9623796729759913,991,44,26,87,run162_strategy=0.3_threshold=0.5_estima,0.3,0.01,100,5,100,200
Baseline_Majority,0.5,0.9390243902439024,0.9390243902439024,1.0,0.9685534591194969,0.9871794871794872,0.0,0.5,0.9390243902439024,1078,70,0,0,run163_strategy=0.3_threshold=0.5_estima,0.3,0.01,100,5,200,200
Baseline_PriorRate,0.5,0.8501742160278746,0.9364161849710982,0.9016697588126159,0.9187145557655955,0.908411214953271,-0.03348324883351259,0.5,0.9390243902439024,972,66,4,106,run163_strategy=0.3_threshold=0.5_estima,0.3,0.01,100,5,200,200
RandomForest,0.5,0.9259581881533101,0.9567617295308187,0.9647495361781077,0.9607390300230947,0.9631413224671236,0.3129117097899513,0.7380665253114234,0.9664468523952747,1040,47,23,38,run163_strategy=0.3_threshold=0.5_estima,0.3,0.01,100,5,200,200
XGBoost,0.5,0.7813588850174216,0.9589345172031076,0.8014842300556586,0.8731682668014149,0.8286974870516017,0.15891739442865518,0.6745428041346408,0.9579695232775587,864,37,33,214,run163_strategy=0.3_threshold=0.5_estima,0.3,0.01,100,5,200,200
AdaBoost,0.5,0.8937282229965157,0.9596153846153846,0.9257884972170687,0.9423984891406988,0.9323617339312407,0.2670334085968295,0.7057050092764379,0.9646816323250359,998,42,28,80,run163_strategy=0.3_threshold=0.5_estima,0.3,0.01,100,5,200,200
