model,threshold,accuracy,precision,recall,f1,f2,mcc,auc_roc,auc_pr,TP,FP,TN,FN,run_id,cut_year,apply_smote,smote_strategy,rf_n_estimators,rf_max_depth,rf_min_samples_leaf,xgb_n_estimators,xgb_max_depth,xgb_learning_rate,xgb_subsample,ada_n_estimators,ada_learning_rate,rus_n_estimators,rus_learning_rate
Baseline_PriorRate,0.7,0.9390243902439024,0.9390243902439024,1.0,0.9685534591194969,0.9871794871794872,0.0,0.5,0.9390243902439024,1078,70,0,0,run243,2010,True,0.4,100,10,2,100,6,0.1,0.8,100,0.1,100,0.1
RandomForest,0.7,0.8710801393728222,0.9585798816568047,0.9016697588126159,0.9292543021032504,0.912504693954187,0.2248116431151068,0.7060429366551816,0.9644385585065296,972,42,28,106,run243,2010,True,0.4,100,10,2,100,6,0.1,0.8,100,0.1,100,0.1
Baseline_Majority,0.7,0.9390243902439024,0.9390243902439024,1.0,0.9685534591194969,0.9871794871794872,0.0,0.5,0.9390243902439024,1078,70,0,0,run244,2010,True,0.4,100,13,2,100,6,0.1,0.8,100,0.1,100,0.1
Baseline_PriorRate,0.7,0.9390243902439024,0.9390243902439024,1.0,0.9685534591194969,0.9871794871794872,0.0,0.5,0.9390243902439024,1078,70,0,0,run244,2010,True,0.4,100,13,2,100,6,0.1,0.8,100,0.1,100,0.1
RandomForest,0.7,0.8911149825783972,0.958614051973051,0.9239332096474954,0.9409541804440246,0.9306671650158849,0.25275802264872305,0.6663795388285185,0.9596360083289125,996,43,27,82,run244,2010,True,0.4,100,13,2,100,6,0.1,0.8,100,0.1,100,0.1
Baseline_Majority,0.7,0.9390243902439024,0.9390243902439024,1.0,0.9685534591194969,0.9871794871794872,0.0,0.5,0.9390243902439024,1078,70,0,0,run245,2010,True,0.4,200,7,2,100,6,0.1,0.8,100,0.1,100,0.1
Baseline_PriorRate,0.7,0.9390243902439024,0.9390243902439024,1.0,0.9685534591194969,0.9871794871794872,0.0,0.5,0.9390243902439024,1078,70,0,0,run245,2010,True,0.4,200,7,2,100,6,0.1,0.8,100,0.1,100,0.1
RandomForest,0.7,0.823170731707317,0.9659211927582535,0.8413729128014842,0.8993554784333168,0.8636450199961913,0.23825597183800973,0.7331433872250201,0.9665723909645523,907,32,38,171,run245,2010,True,0.4,200,7,2,100,6,0.1,0.8,100,0.1,100,0.1
Baseline_Majority,0.7,0.9390243902439024,0.9390243902439024,1.0,0.9685534591194969,0.9871794871794872,0.0,0.5,0.9390243902439024,1078,70,0,0,run246,2010,True,0.4,200,10,2,100,6,0.1,0.8,100,0.1,100,0.1
Baseline_PriorRate,0.7,0.9390243902439024,0.9390243902439024,1.0,0.9685534591194969,0.9871794871794872,0.0,0.5,0.9390243902439024,1078,70,0,0,run246,2010,True,0.4,200,10,2,100,6,0.1,0.8,100,0.1,100,0.1
RandomForest,0.7,0.8736933797909407,0.9587020648967551,0.9044526901669759,0.9307875894988067,0.914805779696003,0.229130072229172,0.709541478929234,0.9651314878089687,975,42,28,103,run246,2010,True,0.4,200,10,2,100,6,0.1,0.8,100,0.1,100,0.1
Baseline_Majority,0.7,0.9390243902439024,0.9390243902439024,1.0,0.9685534591194969,0.9871794871794872,0.0,0.5,0.9390243902439024,1078,70,0,0,run247,2010,True,0.4,200,13,2,100,6,0.1,0.8,100,0.1,100,0.1
Baseline_PriorRate,0.7,0.9390243902439024,0.9390243902439024,1.0,0.9685534591194969,0.9871794871794872,0.0,0.5,0.9390243902439024,1078,70,0,0,run247,2010,True,0.4,200,13,2,100,6,0.1,0.8,100,0.1,100,0.1
RandomForest,0.7,0.9015679442508711,0.9582146248812915,0.9359925788497218,0.9469732519943689,0.940354147250699,0.26700300883923245,0.6821097270076861,0.9604374621731351,1009,44,26,69,run247,2010,True,0.4,200,13,2,100,6,0.1,0.8,100,0.1,100,0.1
Baseline_Majority,0.7,0.9390243902439024,0.9390243902439024,1.0,0.9685534591194969,0.9871794871794872,0.0,0.5,0.9390243902439024,1078,70,0,0,run248,2010,True,0.4,300,7,2,100,6,0.1,0.8,100,0.1,100,0.1
Baseline_PriorRate,0.7,0.9390243902439024,0.9390243902439024,1.0,0.9685534591194969,0.9871794871794872,0.0,0.5,0.9390243902439024,1078,70,0,0,run248,2010,True,0.4,300,7,2,100,6,0.1,0.8,100,0.1,100,0.1
RandomForest,0.7,0.8048780487804879,0.9651416122004357,0.8218923933209648,0.8877755511022044,0.847036328871893,0.2180559241685722,0.7270606944076332,0.9658663951825887,886,32,38,192,run248,2010,True,0.4,300,7,2,100,6,0.1,0.8,100,0.1,100,0.1
Baseline_Majority,0.7,0.9390243902439024,0.9390243902439024,1.0,0.9685534591194969,0.9871794871794872,0.0,0.5,0.9390243902439024,1078,70,0,0,run249,2010,True,0.4,300,10,2,100,6,0.1,0.8,100,0.1,100,0.1
Baseline_PriorRate,0.7,0.9390243902439024,0.9390243902439024,1.0,0.9685534591194969,0.9871794871794872,0.0,0.5,0.9390243902439024,1078,70,0,0,run249,2010,True,0.4,300,10,2,100,6,0.1,0.8,100,0.1,100,0.1
RandomForest,0.7,0.8858885017421603,0.9583736689254598,0.9183673469387755,0.9379441023211748,0.9260991580916744,0.24235361820326862,0.7061887092499337,0.9648204200973065,990,43,27,88,run249,2010,True,0.4,300,10,2,100,6,0.1,0.8,100,0.1,100,0.1
Baseline_Majority,0.7,0.9390243902439024,0.9390243902439024,1.0,0.9685534591194969,0.9871794871794872,0.0,0.5,0.9390243902439024,1078,70,0,0,run250,2010,True,0.4,300,13,2,100,6,0.1,0.8,100,0.1,100,0.1
Baseline_PriorRate,0.7,0.9390243902439024,0.9390243902439024,1.0,0.9685534591194969,0.9871794871794872,0.0,0.5,0.9390243902439024,1078,70,0,0,run250,2010,True,0.4,300,13,2,100,6,0.1,0.8,100,0.1,100,0.1
RandomForest,0.7,0.9050522648083623,0.9592417061611375,0.9387755102040817,0.9488982653539616,0.9427985839388858,0.2845717211781395,0.6786906970580441,0.9593815293615532,1012,43,27,66,run250,2010,True,0.4,300,13,2,100,6,0.1,0.8,100,0.1,100,0.1
Baseline_Majority,0.7,0.9390243902439024,0.9390243902439024,1.0,0.9685534591194969,0.9871794871794872,0.0,0.5,0.9390243902439024,1078,70,0,0,run251,2010,True,0.4,400,7,2,100,6,0.1,0.8,100,0.1,100,0.1
Baseline_PriorRate,0.7,0.9390243902439024,0.9390243902439024,1.0,0.9685534591194969,0.9871794871794872,0.0,0.5,0.9390243902439024,1078,70,0,0,run251,2010,True,0.4,400,7,2,100,6,0.1,0.8,100,0.1,100,0.1
RandomForest,0.7,0.8118466898954704,0.9664502164502164,0.8283858998144712,0.8921078921078921,0.8527501909854851,0.23278510264828117,0.7303737079247283,0.9658443183643639,893,31,39,185,run251,2010,True,0.4,400,7,2,100,6,0.1,0.8,100,0.1,100,0.1
Baseline_Majority,0.7,0.9390243902439024,0.9390243902439024,1.0,0.9685534591194969,0.9871794871794872,0.0,0.5,0.9390243902439024,1078,70,0,0,run252,2010,True,0.4,400,10,2,100,6,0.1,0.8,100,0.1,100,0.1
Baseline_PriorRate,0.7,0.9390243902439024,0.9390243902439024,1.0,0.9685534591194969,0.9871794871794872,0.0,0.5,0.9390243902439024,1078,70,0,0,run252,2010,True,0.4,400,10,2,100,6,0.1,0.8,100,0.1,100,0.1
RandomForest,0.7,0.8885017421602788,0.9593810444874274,0.9202226345083488,0.9393939393939394,0.9277964833520389,0.2562109764291961,0.7023986217863769,0.9643329124966382,992,42,28,86,run252,2010,True,0.4,400,10,2,100,6,0.1,0.8,100,0.1,100,0.1
Baseline_Majority,0.7,0.9390243902439024,0.9390243902439024,1.0,0.9685534591194969,0.9871794871794872,0.0,0.5,0.9390243902439024,1078,70,0,0,run253,2010,True,0.4,400,13,2,100,6,0.1,0.8,100,0.1,100,0.1
Baseline_PriorRate,0.7,0.9390243902439024,0.9390243902439024,1.0,0.9685534591194969,0.9871794871794872,0.0,0.5,0.9390243902439024,1078,70,0,0,run253,2010,True,0.4,400,13,2,100,6,0.1,0.8,100,0.1,100,0.1
RandomForest,0.7,0.9076655052264808,0.9584905660377359,0.9424860853432282,0.950420954162769,0.9456440804169769,0.28234215504061005,0.6825337927378744,0.9594672214469437,1016,44,26,62,run253,2010,True,0.4,400,13,2,100,6,0.1,0.8,100,0.1,100,0.1
Baseline_Majority,0.7,0.9390243902439024,0.9390243902439024,1.0,0.9685534591194969,0.9871794871794872,0.0,0.5,0.9390243902439024,1078,70,0,0,run254,2010,True,0.4,100,7,2,100,6,0.2,0.8,100,0.1,100,0.1
Baseline_PriorRate,0.7,0.9390243902439024,0.9390243902439024,1.0,0.9685534591194969,0.9871794871794872,0.0,0.5,0.9390243902439024,1078,70,0,0,run254,2010,True,0.4,100,7,2,100,6,0.2,0.8,100,0.1,100,0.1
XGBoost,0.7,0.7290940766550522,0.9527744982290437,0.74860853432282,0.8384415584415584,0.7821283194417523,0.096393567539212,0.6236946726742646,0.9541088457837543,807,40,30,271,run254,2010,True,0.4,100,7,2,100,6,0.2,0.8,100,0.1,100,0.1
Baseline_Majority,0.7,0.9390243902439024,0.9390243902439024,1.0,0.9685534591194969,0.9871794871794872,0.0,0.5,0.9390243902439024,1078,70,0,0,run255,2010,True,0.4,100,7,2,200,6,0.1,0.8,100,0.1,100,0.1
Baseline_PriorRate,0.7,0.9390243902439024,0.9390243902439024,1.0,0.9685534591194969,0.9871794871794872,0.0,0.5,0.9390243902439024,1078,70,0,0,run255,2010,True,0.4,100,7,2,200,6,0.1,0.8,100,0.1,100,0.1
XGBoost,0.7,0.7865853658536586,0.9571899012074643,0.8089053803339518,0.8768225238813474,0.8347692896802604,0.14883878680967982,0.6522661012456932,0.955879754143368,872,39,31,206,run255,2010,True,0.4,100,7,2,200,6,0.1,0.8,100,0.1,100,0.1
Baseline_Majority,0.7,0.9390243902439024,0.9390243902439024,1.0,0.9685534591194969,0.9871794871794872,0.0,0.5,0.9390243902439024,1078,70,0,0,run256,2010,True,0.4,100,7,2,200,6,0.2,0.8,100,0.1,100,0.1
Baseline_PriorRate,0.7,0.9390243902439024,0.9390243902439024,1.0,0.9685534591194969,0.9871794871794872,0.0,0.5,0.9390243902439024,1078,70,0,0,run256,2010,True,0.4,100,7,2,200,6,0.2,0.8,100,0.1,100,0.1
XGBoost,0.7,0.7761324041811847,0.9496166484118291,0.8042671614100185,0.8709191361125063,0.8296650717703349,0.08725162068563369,0.5959978796713491,0.9502267472384978,867,46,24,211,run256,2010,True,0.4,100,7,2,200,6,0.2,0.8,100,0.1,100,0.1
Baseline_Majority,0.7,0.9390243902439024,0.9390243902439024,1.0,0.9685534591194969,0.9871794871794872,0.0,0.5,0.9390243902439024,1078,70,0,0,run257,2010,True,0.4,100,7,2,300,6,0.1,0.8,100,0.1,100,0.1
Baseline_PriorRate,0.7,0.9390243902439024,0.9390243902439024,1.0,0.9685534591194969,0.9871794871794872,0.0,0.5,0.9390243902439024,1078,70,0,0,run257,2010,True,0.4,100,7,2,300,6,0.1,0.8,100,0.1,100,0.1
XGBoost,0.7,0.8048780487804879,0.9561965811965812,0.8302411873840445,0.8887785501489573,0.8527057926829268,0.1507923087555523,0.6442353564802545,0.9555198211968232,895,41,29,183,run257,2010,True,0.4,100,7,2,300,6,0.1,0.8,100,0.1,100,0.1
Baseline_Majority,0.7,0.9390243902439024,0.9390243902439024,1.0,0.9685534591194969,0.9871794871794872,0.0,0.5,0.9390243902439024,1078,70,0,0,run258,2010,True,0.4,100,7,2,300,6,0.2,0.8,100,0.1,100,0.1
Baseline_PriorRate,0.7,0.9390243902439024,0.9390243902439024,1.0,0.9685534591194969,0.9871794871794872,0.0,0.5,0.9390243902439024,1078,70,0,0,run258,2010,True,0.4,100,7,2,300,6,0.2,0.8,100,0.1,100,0.1
XGBoost,0.7,0.7900696864111498,0.9475935828877006,0.8218923933209648,0.8802781917536016,0.844291976367448,0.075030769006381,0.5844155844155844,0.9505115148703055,886,49,21,192,run258,2010,True,0.4,100,7,2,300,6,0.2,0.8,100,0.1,100,0.1
Baseline_Majority,0.7,0.9390243902439024,0.9390243902439024,1.0,0.9685534591194969,0.9871794871794872,0.0,0.5,0.9390243902439024,1078,70,0,0,run259,2010,True,0.4,100,7,2,400,6,0.1,0.8,100,0.1,100,0.1
Baseline_PriorRate,0.7,0.9390243902439024,0.9390243902439024,1.0,0.9685534591194969,0.9871794871794872,0.0,0.5,0.9390243902439024,1078,70,0,0,run259,2010,True,0.4,100,7,2,400,6,0.1,0.8,100,0.1,100,0.1
XGBoost,0.7,0.8118466898954704,0.9536842105263158,0.8404452690166976,0.893491124260355,0.8608893956670467,0.13419654706125267,0.6278955738139412,0.9533864243585208,906,44,26,172,run259,2010,True,0.4,100,7,2,400,6,0.1,0.8,100,0.1,100,0.1
Baseline_Majority,0.7,0.9390243902439024,0.9390243902439024,1.0,0.9685534591194969,0.9871794871794872,0.0,0.5,0.9390243902439024,1078,70,0,0,run260,2010,True,0.4,100,7,2,400,6,0.2,0.8,100,0.1,100,0.1
Baseline_PriorRate,0.7,0.9390243902439024,0.9390243902439024,1.0,0.9685534591194969,0.9871794871794872,0.0,0.5,0.9390243902439024,1078,70,0,0,run260,2010,True,0.4,100,7,2,400,6,0.2,0.8,100,0.1,100,0.1
XGBoost,0.7,0.7979094076655052,0.948093220338983,0.8302411873840445,0.8852621167161226,0.8514079147640792,0.08152778935986832,0.5783858998144713,0.9503522463635177,895,49,21,183,run260,2010,True,0.4,100,7,2,400,6,0.2,0.8,100,0.1,100,0.1
